annotatorAge,annotatorGender,annotatorMinority,annotatorPolitics,annotatorRace,intentYN,offensive2anyoneYN,offensive2youYN,dialectIsWrong,raceIsWrong,WorkerIdHashed,tweet,dialect,condition,username,davidson_label,founta_label
38,man,{},other,white,0.0,0.0,0.0,,,63427e5d63747293dad7d46bf846e4bb,Airwheel S8mini electric Scooter Allows The Seniors To Enjoy The High Tech Gadget https://t.co/hG9YQchypN https://t.co/i4lJmVW7Ja,General American,race-priming,a Twitter user that is likely White/Caucasian,,normal
22,man,{},other,white,0.0,0.0,0.0,,,977e30c91da1ee229b62dd51f7d59554,Airwheel S8mini electric Scooter Allows The Seniors To Enjoy The High Tech Gadget https://t.co/hG9YQchypN https://t.co/i4lJmVW7Ja,General American,race-priming,a Twitter user that is likely White/Caucasian,,normal
100,woman,{},liberal,white,0.3333333333333333,0.0,0.0,,,375ba77cece5ad06438844c0591c52bb,"""RT @user: I was so shocked when I saw my selfies in that nigga phone. I'm like """"wtf where did you get these?"""" He said """"Facebook""""""",African-American,race-priming,a Twitter user that is likely Black/African-American,,hateful
32,man,{},libert,other,0.0,0.0,0.0,,,c4f4bdcf907159456fa7e5183377f224,"""RT @user: I was so shocked when I saw my selfies in that nigga phone. I'm like """"wtf where did you get these?"""" He said """"Facebook""""""",African-American,race-priming,a Twitter user that is likely Black/African-American,,hateful
28,woman,{},cons,white,0.3333333333333333,0.5,0.0,,,e43af9abff1b78f6761dd96b45dc14b0,"""RT @user: I was so shocked when I saw my selfies in that nigga phone. I'm like """"wtf where did you get these?"""" He said """"Facebook""""""",African-American,race-priming,a Twitter user that is likely Black/African-American,,hateful
43,woman,women,cons,white,0.0,0.0,0.0,,,b0205eb73c6938c8049cf9d381f8fefc,Chhattisgarh Postal Circle Recruitment 2017 – Apply Online for 123 Gramin Dak Sevak Posts #jobsearch #jobsIndia https://t.co/bsIUSPY3bY,,race-priming,,,normal
25,woman,{},liberal,other,0.0,0.0,0.0,,,920968db444372466289125cdf4a5f98,Chhattisgarh Postal Circle Recruitment 2017 – Apply Online for 123 Gramin Dak Sevak Posts #jobsearch #jobsIndia https://t.co/bsIUSPY3bY,,race-priming,,,normal
43,woman,women,cons,white,0.0,0.0,0.0,,,b0205eb73c6938c8049cf9d381f8fefc,@user210 @user CALRY TE AMOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO @user,African-American,race-priming,a Twitter user that is likely Black/African-American,,spam
40,woman,{},cons,white,0.6666666666666666,1.0,0.5,,,6a699436fd5e3c31eb5577fb4e3111e6,@user210 @user CALRY TE AMOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO @user,African-American,race-priming,a Twitter user that is likely Black/African-American,,spam
19,man,{},other,white,0.0,0.0,0.0,,,e46a0b8dc295635caeaf9a8ec11797c3,@user210 @user CALRY TE AMOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO @user,African-American,race-priming,a Twitter user that is likely Black/African-American,,spam
100,woman,{},liberal,white,0.0,0.0,0.0,,,375ba77cece5ad06438844c0591c52bb,A Glance at June @ The Sands Venue: 1st 80s Gold 2nd GlamMantics 3rd Koo Ka Choo 4th Ritchie Penrose 8th 80s Gold… https://t.co/z8gPB6ceKk,,race-priming,,,spam
40,woman,{},cons,white,1.0,1.0,0.5,,,6a699436fd5e3c31eb5577fb4e3111e6,A Glance at June @ The Sands Venue: 1st 80s Gold 2nd GlamMantics 3rd Koo Ka Choo 4th Ritchie Penrose 8th 80s Gold… https://t.co/z8gPB6ceKk,,race-priming,,,spam
22,man,{},other,white,0.0,0.0,0.0,,,977e30c91da1ee229b62dd51f7d59554,A Glance at June @ The Sands Venue: 1st 80s Gold 2nd GlamMantics 3rd Koo Ka Choo 4th Ritchie Penrose 8th 80s Gold… https://t.co/z8gPB6ceKk,,race-priming,,,spam
36,woman,sexuality,cons,white,0.6666666666666666,0.0,0.5,,,7dd4ef09b2f4f4bcc3bdd6c2d0a737f5,RT @user: 22 fucking years ago https://t.co/GhTeY9qoOl,,race-priming,,,abusive
19,man,{},other,white,0.0,0.0,0.0,,,e46a0b8dc295635caeaf9a8ec11797c3,RT @user: 22 fucking years ago https://t.co/GhTeY9qoOl,,race-priming,,,abusive
30,woman,{},cons,white,0.3333333333333333,0.5,0.0,,,58bc2ce9785d7cd37c99d6fd6021c9e6,RT @user: 22 fucking years ago https://t.co/GhTeY9qoOl,,race-priming,,,abusive
35,woman,Hispanic,liberal,hisp,0.6666666666666666,0.5,0.0,,,86afaf330e8dd382c65f7a34e20778fd,@user Yeah lets bomb the fuck out of somewhere for no reason and let ISIS/AL Qaeda take control?,Latino,race-priming,a Twitter user that is likely Latino/Latina/Hispanic,,hateful
22,man,{},other,white,1.0,1.0,1.0,,,977e30c91da1ee229b62dd51f7d59554,@user Yeah lets bomb the fuck out of somewhere for no reason and let ISIS/AL Qaeda take control?,Latino,race-priming,a Twitter user that is likely Latino/Latina/Hispanic,,hateful
24,woman,{},na,indian,1.0,1.0,1.0,,,ade52ae97df725a536850b17096505d8,@user Yeah lets bomb the fuck out of somewhere for no reason and let ISIS/AL Qaeda take control?,Latino,race-priming,a Twitter user that is likely Latino/Latina/Hispanic,,hateful
37,man,{},other,white,0.0,0.0,0.0,,,0e2042c5a1566807fd7b0e73943bfe7b,Serbian President predsednikrs: #BeltandRoad Initiative is the way China shows greatness by helping other countrie… https://t.co/jQfBfNnTKE,General American,race-priming,a Twitter user that is likely White/Caucasian,,normal
47,woman,{},cons,white,0.0,0.0,0.0,,,e0583c146af157fe6beb0b78eff5fb4c,Serbian President predsednikrs: #BeltandRoad Initiative is the way China shows greatness by helping other countrie… https://t.co/jQfBfNnTKE,General American,race-priming,a Twitter user that is likely White/Caucasian,,normal
30,man,{},liberal,white,0.0,0.0,0.0,,,eec47bb2213e00fbd6d6bc764220274b,Serbian President predsednikrs: #BeltandRoad Initiative is the way China shows greatness by helping other countrie… https://t.co/jQfBfNnTKE,General American,race-priming,a Twitter user that is likely White/Caucasian,,normal
47,woman,{},cons,white,0.0,0.0,0.0,,,e0583c146af157fe6beb0b78eff5fb4c,To all of our spring coaches and athletes....we feel your pain!! &#128077;&#128514;#TeamDunlap @user10 @user… https://t.co/4OBJTwzgOZ,General American,race-priming,a Twitter user that is likely White/Caucasian,,spam
100,woman,{},na,na,0.0,0.0,0.0,,,3b4ef3375ad37e8580160a2d429a1339,To all of our spring coaches and athletes....we feel your pain!! &#128077;&#128514;#TeamDunlap @user10 @user… https://t.co/4OBJTwzgOZ,General American,race-priming,a Twitter user that is likely White/Caucasian,,spam
19,man,{},other,white,0.0,0.0,0.0,,,e46a0b8dc295635caeaf9a8ec11797c3,To all of our spring coaches and athletes....we feel your pain!! &#128077;&#128514;#TeamDunlap @user10 @user… https://t.co/4OBJTwzgOZ,General American,race-priming,a Twitter user that is likely White/Caucasian,,spam
28,man,{},cons,white,0.3333333333333333,0.0,0.0,,,1f8a5db9803f90c4aaa63d9408637a58,Sheriff David Clarke on Violent Philly Protests: 'This Stuff Is Disastrous' https://t.co/3rvjxlxTt7 https://t.co/oCiH6PqX06,,race-priming,,,normal
32,man,{},libert,other,0.0,0.0,0.0,,,c4f4bdcf907159456fa7e5183377f224,Sheriff David Clarke on Violent Philly Protests: 'This Stuff Is Disastrous' https://t.co/3rvjxlxTt7 https://t.co/oCiH6PqX06,,race-priming,,,normal
42,man,{},other,white,0.3333333333333333,0.5,0.0,,,c78ae83931933d58229e54403e52e148,Sheriff David Clarke on Violent Philly Protests: 'This Stuff Is Disastrous' https://t.co/3rvjxlxTt7 https://t.co/oCiH6PqX06,,race-priming,,,normal
24,woman,{},na,indian,0.3333333333333333,1.0,1.0,,,ade52ae97df725a536850b17096505d8,slut fucked by two guys threesom https://t.co/7VhH65nlCP,General American,race-priming,a Twitter user that is likely White/Caucasian,,spam
23,man,White,cons,white,1.0,1.0,1.0,,,eea2b7d94809306af472d67a70dd3e48,slut fucked by two guys threesom https://t.co/7VhH65nlCP,General American,race-priming,a Twitter user that is likely White/Caucasian,,spam
36,man,{},cons,white,0.6666666666666666,0.5,0.0,,,21667753f3dabd42638e61248b3cf25e,slut fucked by two guys threesom https://t.co/7VhH65nlCP,General American,race-priming,a Twitter user that is likely White/Caucasian,,spam
49,man,{},cons,white,0.6666666666666666,0.5,1.0,,,5bf7ab5c435601241e814144708f5f49,RT @user: Fuck yea!!! LOOOOCH!!! https://t.co/jueZ9OXHYC,African-American,race-priming,a Twitter user that is likely Black/African-American,,abusive
23,man,White,cons,white,0.0,0.0,0.0,,,eea2b7d94809306af472d67a70dd3e48,RT @user: Fuck yea!!! LOOOOCH!!! https://t.co/jueZ9OXHYC,African-American,race-priming,a Twitter user that is likely Black/African-American,,abusive
37,man,{},other,white,0.0,0.0,0.0,,,0e2042c5a1566807fd7b0e73943bfe7b,"If you're looking for work in #Pottstown, PA, check out this #job: https://t.co/GDBvgtT36T #Transportation #Hiring",General American,race-priming,a Twitter user that is likely White/Caucasian,,spam
29,man,none,liberal,other,0.0,0.0,0.0,,,ba9259fc536fb04928b5da566b4a453a,"If you're looking for work in #Pottstown, PA, check out this #job: https://t.co/GDBvgtT36T #Transportation #Hiring",General American,race-priming,a Twitter user that is likely White/Caucasian,,spam
32,man,{},libert,other,0.0,0.0,0.0,,,c4f4bdcf907159456fa7e5183377f224,"If you're looking for work in #Pottstown, PA, check out this #job: https://t.co/GDBvgtT36T #Transportation #Hiring",General American,race-priming,a Twitter user that is likely White/Caucasian,,spam
23,man,White,cons,white,0.6666666666666666,0.5,0.5,,,eea2b7d94809306af472d67a70dd3e48,RT @user: do u miss me like I miss u fucked around and got attached to u,African-American,race-priming,a Twitter user that is likely Black/African-American,,abusive
37,man,{},other,white,0.0,0.0,0.0,,,0e2042c5a1566807fd7b0e73943bfe7b,RT @user: do u miss me like I miss u fucked around and got attached to u,African-American,race-priming,a Twitter user that is likely Black/African-American,,abusive
42,man,{},other,white,0.3333333333333333,0.5,0.0,,,c78ae83931933d58229e54403e52e148,RT @user: do u miss me like I miss u fucked around and got attached to u,African-American,race-priming,a Twitter user that is likely Black/African-American,,abusive
42,man,{},other,white,0.0,0.0,0.0,,,c78ae83931933d58229e54403e52e148,Life Tips for Millennials When Choosing A Professional Path https://t.co/Yh6ZF0klSl https://t.co/T7kPj4hsEA,General American,race-priming,a Twitter user that is likely White/Caucasian,,normal
30,woman,{},liberal,white,0.0,0.0,0.0,,,80a0060d56ec4747d0a1e2998627d357,Life Tips for Millennials When Choosing A Professional Path https://t.co/Yh6ZF0klSl https://t.co/T7kPj4hsEA,General American,race-priming,a Twitter user that is likely White/Caucasian,,normal
22,man,{},other,white,0.0,0.0,0.0,,,977e30c91da1ee229b62dd51f7d59554,I dreamed about @user omg I was front row and she grabbed my hand and sang to me but I got shy and I told her I hated her WTF,Latino,race-priming,a Twitter user that is likely Latino/Latina/Hispanic,,hateful
43,woman,women,cons,white,0.0,0.0,0.0,,,b0205eb73c6938c8049cf9d381f8fefc,I dreamed about @user omg I was front row and she grabbed my hand and sang to me but I got shy and I told her I hated her WTF,Latino,race-priming,a Twitter user that is likely Latino/Latina/Hispanic,,hateful
42,man,{},other,white,0.0,0.0,0.0,,,c78ae83931933d58229e54403e52e148,I dreamed about @user omg I was front row and she grabbed my hand and sang to me but I got shy and I told her I hated her WTF,Latino,race-priming,a Twitter user that is likely Latino/Latina/Hispanic,,hateful
36,woman,sexuality,cons,white,0.3333333333333333,0.5,0.0,,,7dd4ef09b2f4f4bcc3bdd6c2d0a737f5,@user76543210 @user @user @user @user @user @user @user… https://t.co/9cZpBmFz9U,African-American,race-priming,a Twitter user that is likely Black/African-American,,spam
41,woman,{},cons,white,0.0,0.0,0.0,,,9d144d43e912f4001cd7e8ac0696754f,don't take Buckley's if you plan to go out...I feel so droopy now and I'm at school. I wanna go home.,Latino,race-priming,a Twitter user that is likely Latino/Latina/Hispanic,,normal
19,man,{},other,white,0.0,0.0,0.0,,,e46a0b8dc295635caeaf9a8ec11797c3,don't take Buckley's if you plan to go out...I feel so droopy now and I'm at school. I wanna go home.,Latino,race-priming,a Twitter user that is likely Latino/Latina/Hispanic,,normal
23,man,White,cons,white,0.6666666666666666,0.5,0.5,,,eea2b7d94809306af472d67a70dd3e48,don't take Buckley's if you plan to go out...I feel so droopy now and I'm at school. I wanna go home.,Latino,race-priming,a Twitter user that is likely Latino/Latina/Hispanic,,normal
24,woman,{},na,indian,0.3333333333333333,0.5,0.0,,,ade52ae97df725a536850b17096505d8,"""@user """"ISIS guys running around Syria killing people"""" So why don't we let the refugees (Syrian ppl) in? No… https://t.co/uAY8LXYIFu""",,race-priming,,,hateful
19,man,{},other,white,0.6666666666666666,0.5,0.0,,,e46a0b8dc295635caeaf9a8ec11797c3,"""@user """"ISIS guys running around Syria killing people"""" So why don't we let the refugees (Syrian ppl) in? No… https://t.co/uAY8LXYIFu""",,race-priming,,,hateful
23,man,{},other,white,0.3333333333333333,0.5,0.0,,,363276cbc5bc2f2533eaed34a189506d,"""@user """"ISIS guys running around Syria killing people"""" So why don't we let the refugees (Syrian ppl) in? No… https://t.co/uAY8LXYIFu""",,race-priming,,,hateful
34,woman,{},liberal,white,0.3333333333333333,0.5,0.0,,,2096bc52672f80963ac5ab124548be5e,wtf!!!!!!!!&#128548;Turkey is going down! Stop this madness!!!! Vote for your future! Akliniz gotunuze kacmasin!!!! Yeter! https://t.co/UWA5yQao4x,Latino,race-priming,a Twitter user that is likely Latino/Latina/Hispanic,,hateful
26,man,{},other,hisp,0.3333333333333333,0.0,0.0,,,dfae1b04784bee20c432cac4c1958fef,wtf!!!!!!!!&#128548;Turkey is going down! Stop this madness!!!! Vote for your future! Akliniz gotunuze kacmasin!!!! Yeter! https://t.co/UWA5yQao4x,Latino,race-priming,a Twitter user that is likely Latino/Latina/Hispanic,,hateful
30,woman,{},cons,white,0.3333333333333333,0.5,0.0,,,58bc2ce9785d7cd37c99d6fd6021c9e6,wtf!!!!!!!!&#128548;Turkey is going down! Stop this madness!!!! Vote for your future! Akliniz gotunuze kacmasin!!!! Yeter! https://t.co/UWA5yQao4x,Latino,race-priming,a Twitter user that is likely Latino/Latina/Hispanic,,hateful
35,man,None,cons,white,0.6666666666666666,0.5,0.0,,,acab65568ea3183d0944a37ffa0a5dd1,@user thats the fucking ugliest thing ive ever seen in my life and im concerned why you have that saved,General American,race-priming,a Twitter user that is likely White/Caucasian,,abusive
30,man,{},libert,white,1.0,1.0,0.0,,,52de1d15f62cf0bbf3b707e3c7e715a6,@user thats the fucking ugliest thing ive ever seen in my life and im concerned why you have that saved,General American,race-priming,a Twitter user that is likely White/Caucasian,,abusive
19,man,{},other,white,0.3333333333333333,0.0,0.0,,,e46a0b8dc295635caeaf9a8ec11797c3,@user thats the fucking ugliest thing ive ever seen in my life and im concerned why you have that saved,General American,race-priming,a Twitter user that is likely White/Caucasian,,abusive
43,woman,women,cons,white,0.3333333333333333,0.0,0.0,,,b0205eb73c6938c8049cf9d381f8fefc,"RT @user543210: Bad ass event alert! Save the date Th, April 27th at @user w/ @user @user @user @user…",,race-priming,,,abusive
27,woman,LGBT,liberal,white,0.0,0.0,0.0,,,32fe15bf3821279f813256d247ecca43,"RT @user543210: Bad ass event alert! Save the date Th, April 27th at @user w/ @user @user @user @user…",,race-priming,,,abusive
34,man,{},cons,white,0.0,0.0,0.0,,,c224f9a603456ba662e4a02bc51e2f79,"RT @user543210: Bad ass event alert! Save the date Th, April 27th at @user w/ @user @user @user @user…",,race-priming,,,abusive
40,woman,{},cons,white,1.0,1.0,0.5,,,6a699436fd5e3c31eb5577fb4e3111e6,RT @user: This what happens when you separate yo self from niggas who don't eat they food cold. You FLOURISH... https://t.co/FzTIA…,African-American,race-priming,a Twitter user that is likely Black/African-American,,hateful
36,man,{},cons,white,0.3333333333333333,0.0,0.0,,,21667753f3dabd42638e61248b3cf25e,RT @user: This what happens when you separate yo self from niggas who don't eat they food cold. You FLOURISH... https://t.co/FzTIA…,African-American,race-priming,a Twitter user that is likely Black/African-American,,hateful
30,man,{},libert,white,0.0,1.0,0.0,,,52de1d15f62cf0bbf3b707e3c7e715a6,RT @user: This what happens when you separate yo self from niggas who don't eat they food cold. You FLOURISH... https://t.co/FzTIA…,African-American,race-priming,a Twitter user that is likely Black/African-American,,hateful
36,woman,veteran,liberal,asian,0.0,0.0,0.0,,,75d565b0e2bb55af545e49697782bf65,Amazon Kindle Fire HDX 7 64GB 3rd Gen Quad Core HD ANDROID 4.4 OS WiFi MINT COND https://t.co/3NeYXh5VpI https://t.co/j9ST8YvO3F,,race-priming,,,spam
49,man,{},cons,white,0.0,0.0,0.0,,,241f95ac2bdb6066b081cba1aff7f7a5,Amazon Kindle Fire HDX 7 64GB 3rd Gen Quad Core HD ANDROID 4.4 OS WiFi MINT COND https://t.co/3NeYXh5VpI https://t.co/j9ST8YvO3F,,race-priming,,,spam
24,woman,{},na,indian,1.0,1.0,1.0,,,ade52ae97df725a536850b17096505d8,RT @user: She likes being recorded and fucked in the ass&#128579; https://t.co/hrGNLMIrbu,Latino,race-priming,a Twitter user that is likely Latino/Latina/Hispanic,,abusive
42,man,{},other,white,1.0,1.0,1.0,,,c78ae83931933d58229e54403e52e148,RT @user: She likes being recorded and fucked in the ass&#128579; https://t.co/hrGNLMIrbu,Latino,race-priming,a Twitter user that is likely Latino/Latina/Hispanic,,abusive
40,woman,{},cons,white,1.0,1.0,0.5,,,6a699436fd5e3c31eb5577fb4e3111e6,RT @user: She likes being recorded and fucked in the ass&#128579; https://t.co/hrGNLMIrbu,Latino,race-priming,a Twitter user that is likely Latino/Latina/Hispanic,,abusive
25,woman,{},liberal,other,1.0,1.0,1.0,,,920968db444372466289125cdf4a5f98,RT @user10: @user Kill Netanyahu &amp; all his god‐damn fucking evil &amp; corrupt family members &amp; supporters. https://t.co/N2Qw38R…,Latino,race-priming,a Twitter user that is likely Latino/Latina/Hispanic,,hateful
49,man,{},cons,white,0.6666666666666666,1.0,0.5,,,5bf7ab5c435601241e814144708f5f49,RT @user10: @user Kill Netanyahu &amp; all his god‐damn fucking evil &amp; corrupt family members &amp; supporters. https://t.co/N2Qw38R…,Latino,race-priming,a Twitter user that is likely Latino/Latina/Hispanic,,hateful
32,man,{},libert,other,1.0,1.0,1.0,,,c4f4bdcf907159456fa7e5183377f224,RT @user10: @user Kill Netanyahu &amp; all his god‐damn fucking evil &amp; corrupt family members &amp; supporters. https://t.co/N2Qw38R…,Latino,race-priming,a Twitter user that is likely Latino/Latina/Hispanic,,hateful
32,man,{},libert,other,0.0,0.0,0.0,,,c4f4bdcf907159456fa7e5183377f224,Usually when I straighten my hair it's super oily and flat and ugly but I switched it up this time and it's too fluffy lol,Latino,race-priming,a Twitter user that is likely Latino/Latina/Hispanic,,normal
35,man,None,cons,white,0.0,0.0,0.0,,,acab65568ea3183d0944a37ffa0a5dd1,Usually when I straighten my hair it's super oily and flat and ugly but I switched it up this time and it's too fluffy lol,Latino,race-priming,a Twitter user that is likely Latino/Latina/Hispanic,,normal
29,man,none,liberal,other,0.0,0.0,0.0,,,ba9259fc536fb04928b5da566b4a453a,Usually when I straighten my hair it's super oily and flat and ugly but I switched it up this time and it's too fluffy lol,Latino,race-priming,a Twitter user that is likely Latino/Latina/Hispanic,,normal
34,woman,{},liberal,white,0.3333333333333333,1.0,1.0,,,2096bc52672f80963ac5ab124548be5e,#girlsuckingdick #gangbanged squirting #pointofview model #streamate datingsex https://t.co/8yPsCr3Bjz,African-American,race-priming,a Twitter user that is likely Black/African-American,,spam
36,woman,veteran,liberal,asian,1.0,1.0,1.0,,,75d565b0e2bb55af545e49697782bf65,#girlsuckingdick #gangbanged squirting #pointofview model #streamate datingsex https://t.co/8yPsCr3Bjz,African-American,race-priming,a Twitter user that is likely Black/African-American,,spam
36,woman,sexuality,cons,white,0.6666666666666666,0.5,0.5,,,7dd4ef09b2f4f4bcc3bdd6c2d0a737f5,#girlsuckingdick #gangbanged squirting #pointofview model #streamate datingsex https://t.co/8yPsCr3Bjz,African-American,race-priming,a Twitter user that is likely Black/African-American,,spam
43,woman,women,cons,white,0.0,0.5,0.0,,,b0205eb73c6938c8049cf9d381f8fefc,RT @user: Me : I hate niggas &#129318;&#127998;‍♀️. My crush : no you need me. Me : https://t.co/zx1qpDhYeH,African-American,race-priming,a Twitter user that is likely Black/African-American,,hateful
36,man,{},cons,white,0.6666666666666666,0.5,0.0,,,21667753f3dabd42638e61248b3cf25e,RT @user: Me : I hate niggas &#129318;&#127998;‍♀️. My crush : no you need me. Me : https://t.co/zx1qpDhYeH,African-American,race-priming,a Twitter user that is likely Black/African-American,,hateful
22,man,{},other,white,0.3333333333333333,1.0,0.0,,,977e30c91da1ee229b62dd51f7d59554,RT @user: Me : I hate niggas &#129318;&#127998;‍♀️. My crush : no you need me. Me : https://t.co/zx1qpDhYeH,African-American,race-priming,a Twitter user that is likely Black/African-American,,hateful
36,man,{},cons,white,0.0,0.0,0.0,,,21667753f3dabd42638e61248b3cf25e,"""#Kick ManwuBiao, @""""SUPER@ [SiC] S5 TDM 400 Tickets Vanilla Maps"""", for Kicked for high ping (280ms) Ping limit is 150ms""",,race-priming,,,spam
43,woman,women,cons,white,0.0,0.0,0.0,,,b0205eb73c6938c8049cf9d381f8fefc,"""#Kick ManwuBiao, @""""SUPER@ [SiC] S5 TDM 400 Tickets Vanilla Maps"""", for Kicked for high ping (280ms) Ping limit is 150ms""",,race-priming,,,spam
19,man,{},other,white,0.0,0.0,0.0,,,e46a0b8dc295635caeaf9a8ec11797c3,"""#Kick ManwuBiao, @""""SUPER@ [SiC] S5 TDM 400 Tickets Vanilla Maps"""", for Kicked for high ping (280ms) Ping limit is 150ms""",,race-priming,,,spam
34,woman,{},liberal,white,0.0,0.0,0.0,,,2096bc52672f80963ac5ab124548be5e,Its crazy how these Niggas hate on me but don't even know me,African-American,race-priming,a Twitter user that is likely Black/African-American,,hateful
36,woman,sexuality,cons,white,0.6666666666666666,0.0,0.5,,,7dd4ef09b2f4f4bcc3bdd6c2d0a737f5,Its crazy how these Niggas hate on me but don't even know me,African-American,race-priming,a Twitter user that is likely Black/African-American,,hateful
49,man,{},cons,white,1.0,0.5,1.0,,,5bf7ab5c435601241e814144708f5f49,Its crazy how these Niggas hate on me but don't even know me,African-American,race-priming,a Twitter user that is likely Black/African-American,,hateful
22,man,{},other,white,0.0,0.0,0.0,,,977e30c91da1ee229b62dd51f7d59554,Take advantage of the dual enrollment program at NW-SCC by contacting 256.331.5289 or email awuotto@user.edu https://t.co/rMjKNF2rPB,General American,race-priming,a Twitter user that is likely White/Caucasian,,spam
36,woman,sexuality,cons,white,0.6666666666666666,1.0,0.5,,,7dd4ef09b2f4f4bcc3bdd6c2d0a737f5,Take advantage of the dual enrollment program at NW-SCC by contacting 256.331.5289 or email awuotto@user.edu https://t.co/rMjKNF2rPB,General American,race-priming,a Twitter user that is likely White/Caucasian,,spam
30,woman,{},cons,white,0.0,0.0,0.0,,,58bc2ce9785d7cd37c99d6fd6021c9e6,Take advantage of the dual enrollment program at NW-SCC by contacting 256.331.5289 or email awuotto@user.edu https://t.co/rMjKNF2rPB,General American,race-priming,a Twitter user that is likely White/Caucasian,,spam
40,woman,{},liberal,hisp,0.0,0.0,0.0,,,46c306810eb1b9d4df2502b3171884d5,"Hello people in #Paris, #London, #NYC and elsewhere! Watch Eloise (2017) here: https://t.co/2Vqc0S08uZ https://t.co/xRmmVXcCd4",,race-priming,,,normal
35,man,None,cons,white,0.0,0.0,0.0,,,acab65568ea3183d0944a37ffa0a5dd1,"Hello people in #Paris, #London, #NYC and elsewhere! Watch Eloise (2017) here: https://t.co/2Vqc0S08uZ https://t.co/xRmmVXcCd4",,race-priming,,,normal
28,woman,{},cons,white,0.0,0.0,0.0,,,e43af9abff1b78f6761dd96b45dc14b0,"Hello people in #Paris, #London, #NYC and elsewhere! Watch Eloise (2017) here: https://t.co/2Vqc0S08uZ https://t.co/xRmmVXcCd4",,race-priming,,,normal
40,woman,{},liberal,hisp,0.6666666666666666,0.5,0.0,,,46c306810eb1b9d4df2502b3171884d5,RT @user: Hezbollah: 'Idiotic' U.S. Strikes on Syria Serve Israel and Its 'Regional Ambitions' https://t.co/ulDxfmLe2k,,race-priming,,,hateful
21,man,{},liberal,white,0.3333333333333333,0.5,1.0,,,ec702b013e9f79fb8e92bf7ac14e0199,RT @user: Hezbollah: 'Idiotic' U.S. Strikes on Syria Serve Israel and Its 'Regional Ambitions' https://t.co/ulDxfmLe2k,,race-priming,,,hateful
43,woman,women,cons,white,0.0,0.0,0.0,,,b0205eb73c6938c8049cf9d381f8fefc,RT @user: Hezbollah: 'Idiotic' U.S. Strikes on Syria Serve Israel and Its 'Regional Ambitions' https://t.co/ulDxfmLe2k,,race-priming,,,hateful
19,man,{},other,white,0.0,0.0,0.0,,,e46a0b8dc295635caeaf9a8ec11797c3,RT @user: 22. CURSED FUCKING FOOTAGE https://t.co/pRYdAaVoZI,,race-priming,,,abusive
43,woman,women,cons,white,0.0,0.0,0.0,,,b0205eb73c6938c8049cf9d381f8fefc,RT @user: 22. CURSED FUCKING FOOTAGE https://t.co/pRYdAaVoZI,,race-priming,,,abusive
30,woman,{},liberal,white,0.0,0.0,0.0,,,80a0060d56ec4747d0a1e2998627d357,RT @user: 22. CURSED FUCKING FOOTAGE https://t.co/pRYdAaVoZI,,race-priming,,,abusive
19,man,{},other,white,0.0,0.0,0.0,,,e46a0b8dc295635caeaf9a8ec11797c3,RT @user: WOOW THEY RLLY STARTED PLAYING FUCKING TIC TAC TOE https://t.co/61eGh7xcpL,,race-priming,,,abusive
35,man,None,cons,white,0.3333333333333333,0.0,0.0,,,acab65568ea3183d0944a37ffa0a5dd1,RT @user: WOOW THEY RLLY STARTED PLAYING FUCKING TIC TAC TOE https://t.co/61eGh7xcpL,,race-priming,,,abusive
49,man,{},cons,white,0.6666666666666666,1.0,0.5,,,241f95ac2bdb6066b081cba1aff7f7a5,RT @user: WOOW THEY RLLY STARTED PLAYING FUCKING TIC TAC TOE https://t.co/61eGh7xcpL,,race-priming,,,abusive
35,man,None,cons,white,1.0,1.0,0.5,,,acab65568ea3183d0944a37ffa0a5dd1,sorry that ur all so fucked up and jealous of me but STOP IT,Latino,race-priming,a Twitter user that is likely Latino/Latina/Hispanic,,abusive
40,woman,{},cons,white,1.0,0.5,1.0,,,6a699436fd5e3c31eb5577fb4e3111e6,sorry that ur all so fucked up and jealous of me but STOP IT,Latino,race-priming,a Twitter user that is likely Latino/Latina/Hispanic,,abusive
26,man,{},other,hisp,0.6666666666666666,1.0,0.0,,,dfae1b04784bee20c432cac4c1958fef,sorry that ur all so fucked up and jealous of me but STOP IT,Latino,race-priming,a Twitter user that is likely Latino/Latina/Hispanic,,abusive
30,man,{},libert,white,0.0,0.0,0.0,,,52de1d15f62cf0bbf3b707e3c7e715a6,Fat Joe &amp; Remy Ma - Swear To God (Ft. Kent Jones) https://t.co/LI1tCfrlUu #nowplaying #listenlive,,race-priming,,,spam
27,woman,LGBT,liberal,white,0.0,0.0,0.0,,,32fe15bf3821279f813256d247ecca43,Fat Joe &amp; Remy Ma - Swear To God (Ft. Kent Jones) https://t.co/LI1tCfrlUu #nowplaying #listenlive,,race-priming,,,spam
